715,14
714,18
713,22
712,27
711,36
710,40
709,47
708,56
707,69
706,80
705,93
704,103
703,117
702,129
701,153
700,168
699,190
698,213
697,246
696,269
695,294
694,321
693,371
692,404
691,446
690,482
689,526
688,574
687,613
686,667
685,720
684,777
683,837
682,900
681,959
680,1041
679,1127
678,1199
677,1272
676,1364
675,1442
674,1551
673,1639
672,1747
671,1874
670,1994
669,2108
668,2220
667,2336
666,2439
665,2571
664,2691
663,2835
662,2981
661,3109
660,3231
659,3365
658,3506
657,3673
656,3846
655,4014
654,4203
653,4370
652,4531
651,4733
650,4924
649,5124
648,5332
647,5551
646,5797
645,6041
644,6272
643,6480
642,6699
641,6970
640,7201
639,7418
638,7661
637,7940
636,8186
635,8480
634,8757
633,9037
632,9343
631,9643
630,9958
629,10261
628,10571
627,10902
626,11234
625,11582
624,11919
623,12290
622,12656
621,13018
620,13350
619,13689
618,14059
617,14407
616,14753
615,15189
614,15556
613,15965
612,16390
611,16781
610,17208
609,17638
608,18092
607,18521
606,18946
605,19356
604,19795
603,20244
602,20711
601,21195
600,21651
599,22137
598,22617
597,23091
596,23627
595,24127
594,24609
593,25112
592,25603
591,26130
590,26638
589,27183
588,27769
587,28310
586,28870
585,29417
584,29985
583,30556
582,31130
581,31691
580,32242
579,32847
578,33473
577,34065
576,34681
575,35288
574,35889
573,36481
572,37104
571,37731
570,38320
569,38926
568,39554
567,40178
566,40813
565,41403
564,42012
563,42642
562,43311
561,43944
560,44619
559,45299
558,45950
557,46640
556,47359
555,48025
554,48711
553,49396
552,50052
551,50797
550,51538
549,52288
548,52949
547,53643
546,54315
545,55031
544,55772
543,56512
542,57220
541,57926
540,58636
539,59331
538,60013
537,60697
536,61442
535,62194
534,62891
533,63664
532,64400
531,65104
530,65815
529,66578
528,67359
527,68124
526,68830
525,69567
524,70320
523,71079
522,71858
521,72589
520,73347
519,74051
518,74813
517,75580
516,76306
515,77048
514,77802
513,78516
512,79309
511,80088
510,80868
509,81602
508,82343
507,83080
506,83833
505,84571
504,85293
503,86012
502,86840
501,87604
500,88318
499,89030
498,89790
497,90494
496,91196
495,91874
494,92602
493,93382
492,94128
491,94864
490,95568
489,96284
488,96935
487,97667
486,98361
485,99086
484,99771
483,100489
482,101155
481,101850
480,102521
479,103233
478,103891
477,104552
476,105257
475,105902
474,106521
473,107147
472,107813
471,108490
470,109124
469,109765
468,110407
467,111061
466,111733
465,112353
464,112971
463,113607
462,114255
461,114851
460,115480
459,116120
458,116751
457,117323
456,117938
455,118557
454,119181
453,119785
452,120409
451,121046
450,121668
449,122255
448,122910
447,123497
446,124062
445,124632
444,125209
443,125782
442,126377
441,126935
440,127537
439,128107
438,128699
437,129276
436,129845
435,130398
434,130983
433,131528
432,132052
431,132611
430,133183
429,133739
428,134323
427,134869
426,135413
425,135994
424,136524
423,137050
422,137617
421,138155
420,138688
419,139232
418,139755
417,140273
416,140780
415,141310
414,141861
413,142369
412,142856
411,143309
410,143858
409,144386
408,144898
407,145439
406,145903
405,146418
404,146920
403,147452
402,147986
401,148482
400,148986
399,149506
398,150022
397,150504
396,151008
395,151444
394,151961
393,152434
392,152952
391,153404
390,153890
389,154371
388,154823
387,155315
386,155790
385,156287
384,156758
383,157252
382,157711
381,158187
380,158666
379,159130
378,159631
377,160099
376,160537
375,160992
374,161410
373,161851
372,162299
371,162752
370,163129
369,163637
368,164057
367,164509
366,164942
365,165358
364,165776
363,166228
362,166629
361,167031
360,167438
359,167833
358,168239
357,168673
356,169044
355,169451
354,169866
353,170244
352,170642
351,171051
350,171466
349,171842
348,172239
347,172645
346,173036
345,173426
344,173780
343,174174
342,174573
341,174932
340,175314
339,175661
338,176035
337,176408
336,176783
335,177191
334,177536
333,177906
332,178288
331,178661
330,179025
329,179373
328,179739
327,180127
326,180468
325,180793
324,181127
323,181472
322,181789
321,182105
320,182442
319,182784
318,183115
317,183468
316,183785
315,184116
314,184435
313,184778
312,185078
311,185403
310,185740
309,186064
308,186400
307,186717
306,187072
305,187351
304,187677
303,187961
302,188282
301,188613
300,188899
