667,5
665,8
664,11
663,12
662,14
661,15
660,17
659,21
658,22
657,26
656,27
655,30
654,33
653,38
652,41
651,44
650,46
649,50
648,55
647,60
646,63
645,72
644,78
643,89
642,102
641,115
640,125
639,139
638,154
637,163
636,179
635,194
634,209
633,225
632,235
631,255
630,277
629,302
628,330
627,351
626,378
625,405
624,433
623,466
622,492
621,527
620,570
619,611
618,654
617,703
616,756
615,788
614,850
613,914
612,978
611,1031
610,1098
609,1173
608,1236
607,1317
606,1393
605,1461
604,1546
603,1635
602,1720
601,1826
600,1931
599,2041
598,2129
597,2239
596,2371
595,2491
594,2644
593,2764
592,2910
591,3056
590,3203
589,3349
588,3509
587,3689
586,3847
585,4010
584,4207
583,4387
582,4582
581,4789
580,4990
579,5189
578,5412
577,5640
576,5872
575,6105
574,6348
573,6612
572,6878
571,7144
570,7449
569,7751
568,8070
567,8356
566,8642
565,8926
564,9260
563,9598
562,9906
561,10230
560,10568
559,10910
558,11252
557,11588
556,11941
555,12295
554,12704
553,13070
552,13424
551,13780
550,14182
549,14596
548,14959
547,15384
546,15803
545,16228
544,16663
543,17048
542,17468
541,17863
540,18272
539,18678
538,19117
537,19543
536,19964
535,20378
534,20808
533,21241
532,21682
531,22097
530,22544
529,22933
528,23399
527,23827
526,24275
525,24704
524,25147
523,25588
522,26041
521,26482
520,26941
519,27394
518,27808
517,28179
516,28612
515,29024
514,29436
513,29910
512,30313
511,30721
510,31145
509,31581
508,32013
507,32491
506,32911
505,33324
504,33787
503,34213
502,34644
501,35052
500,35473
499,35929
498,36350
497,36787
496,37222
495,37593
494,38021
493,38452
492,38889
491,39278
490,39713
489,40127
488,40585
487,41018
486,41459
485,41877
484,42265
483,42665
482,43095
481,43505
480,43900
479,44299
478,44739
477,45159
476,45559
475,45978
474,46375
473,46808
472,47238
471,47669
470,48098
469,48487
468,48939
467,49364
466,49791
465,50217
464,50589
463,50994
462,51394
461,51814
460,52226
459,52665
458,53077
457,53473
456,53892
455,54363
454,54829
453,55258
452,55688
451,56091
450,56517
449,56994
448,57468
447,57890
446,58311
445,58733
444,59178
443,59578
442,60022
441,60447
440,60887
439,61341
438,61774
437,62189
436,62639
435,63084
434,63512
433,63921
432,64398
431,64830
430,65280
429,65705
428,66144
427,66566
426,67029
425,67439
424,67918
423,68369
422,68829
421,69272
420,69777
419,70246
418,70759
417,71224
416,71662
415,72127
414,72601
413,73076
412,73590
411,74051
410,74538
409,75015
408,75500
407,76005
406,76490
405,76989
404,77466
403,77919
402,78427
401,78915
400,79419
399,79902
398,80433
397,80959
396,81440
395,81933
394,82460
393,83003
392,83573
391,84090
390,84570
389,85088
388,85595
387,86096
386,86602
385,87102
384,87626
383,88175
382,88675
381,89170
380,89673
379,90173
378,90697
377,91206
376,91745
375,92285
374,92801
373,93317
372,93867
371,94341
370,94880
369,95404
368,95944
367,96492
